Year,Nest.ID,Spec,Field,Ref,Date,Julian,Visit_Interval,expos,Survive (evi),survive,trials,Egg,Landscape,Dist,GRASS,MCM,Dist.Edge,Nht,Robel,DeadVeg,Forb,Area,PeriAreaR,C.Man,Y.Man,MeanPC1,MeanPC2,SDPC1,Ag.Edge,For.Edge,Grass.100,For.1600,Grass.1600,TE.1600
2011,LA2W-UNK009,RWBL,LA-2W,1/1/2011,5/30/2011,-0.862559293,3,2,FAIL,0,1,EGG,BH,Control,Brome,Spray/Seed,-0.954144516,-0.434654266,-1.247134944,-0.651212254,0.885521762,-0.819318479,0.026714563,-1.079570571,-1.069360963,-0.226321354,-0.005853031,0.86201559,-0.545650323,-0.48146193,-0.209967978,-0.81415898,1.521023456,0.026293564
2011,MM1E-RWBL1,RWBL,MM-1E,1/1/2011,6/1/2011,-0.756756074,1,4,SURVIVE,1,1,EGG,KEW,Control,Native,Control,1.487733403,-1.537082007,-0.76906564,3.456085944,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL1,RWBL,MM-1E,1/1/2011,6/6/2011,-0.492248027,2,5,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,1.487733403,-1.537082007,-0.76906564,3.456085944,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL1,RWBL,MM-1E,1/1/2011,6/9/2011,-0.333543199,3,3,FAIL,0,1,NTLG,KEW,Control,Native,Control,1.487733403,-1.537082007,-0.76906564,3.456085944,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL11,RWBL,MM-1E,1/1/2011,6/20/2011,0.248374504,1,5,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.396951263,0.00631683,-0.577837919,-0.651212254,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL11,RWBL,MM-1E,1/1/2011,6/24/2011,0.459980942,2,4,FAIL,0,1,EGG,KEW,Control,Native,Control,-1.396951263,0.00631683,-0.577837919,-0.651212254,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL13,RWBL,MM-1E,1/1/2011,6/24/2011,0.459980942,1,4,FAIL,0,1,EGG,KEW,Control,Native,Control,-1.239900004,-0.699236924,-0.76906564,-0.651212254,0.885521762,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL13A,RWBL,MM-1E,1/1/2011,7/1/2011,0.830292207,1,4,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.134043541,-0.875625362,0.234879898,-0.651212254,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL13A,RWBL,MM-1E,1/1/2011,7/5/2011,1.041898645,2,4,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.134043541,-0.875625362,0.234879898,-0.651212254,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL13A,RWBL,MM-1E,1/1/2011,7/8/2011,1.200603473,3,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.134043541,-0.875625362,0.234879898,-0.651212254,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL13A,RWBL,MM-1E,1/1/2011,7/12/2011,1.41220991,4,4,FAIL,0,1,EGG,KEW,Control,Native,Control,-1.134043541,-0.875625362,0.234879898,-0.651212254,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL2,RWBL,MM-1E,1/1/2011,6/1/2011,-0.756756074,1,4,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-0.485823926,0.00631683,0.951983854,-0.651212254,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL2,RWBL,MM-1E,1/1/2011,6/6/2011,-0.492248027,2,5,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-0.485823926,0.00631683,0.951983854,-0.651212254,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL2,RWBL,MM-1E,1/1/2011,6/9/2011,-0.333543199,3,3,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-0.485823926,0.00631683,0.951983854,-0.651212254,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL3,RWBL,MM-1E,1/1/2011,6/1/2011,-0.756756074,1,4,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,1.260268612,-0.875625362,-1.055907223,-0.651212254,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL3,RWBL,MM-1E,1/1/2011,6/6/2011,-0.492248027,2,5,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,1.260268612,-0.875625362,-1.055907223,-0.651212254,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL3,RWBL,MM-1E,1/1/2011,6/9/2011,-0.333543199,3,3,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,1.260268612,-0.875625362,-1.055907223,-0.651212254,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL3,RWBL,MM-1E,1/1/2011,6/13/2011,-0.121936762,4,4,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,1.260268612,-0.875625362,-1.055907223,-0.651212254,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL31,RWBL,MM-1E,1/1/2011,7/5/2011,1.041898645,1,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,0.05790305,1.814298325,1.908122463,-0.651212254,0.885521762,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL31,RWBL,MM-1E,1/1/2011,7/8/2011,1.200603473,2,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,0.05790305,1.814298325,1.908122463,-0.651212254,0.885521762,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL31,RWBL,MM-1E,1/1/2011,7/12/2011,1.41220991,3,4,FAIL,0,1,EGG,KEW,Control,Native,Control,0.05790305,1.814298325,1.908122463,-0.651212254,0.885521762,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL32,RWBL,MM-1E,1/1/2011,7/5/2011,1.041898645,1,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-0.523631031,0.447287927,-0.370674554,-0.651212254,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL32,RWBL,MM-1E,1/1/2011,7/8/2011,1.200603473,2,3,FAIL,0,1,EGG,KEW,Control,Native,Control,-0.523631031,0.447287927,-0.370674554,-0.651212254,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL33,RWBL,MM-1E,1/1/2011,7/5/2011,1.041898645,1,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-0.92593533,-0.214168718,-0.76906564,0.20447487,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL33,RWBL,MM-1E,1/1/2011,7/8/2011,1.200603473,2,3,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-0.92593533,-0.214168718,-0.76906564,0.20447487,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL33,RWBL,MM-1E,1/1/2011,7/12/2011,1.41220991,3,4,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-0.92593533,-0.214168718,-0.76906564,0.20447487,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL33,RWBL,MM-1E,1/1/2011,7/15/2011,1.570914739,4,3,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-0.92593533,-0.214168718,-0.76906564,0.20447487,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL34,RWBL,MM-1E,1/1/2011,7/5/2011,1.041898645,1,3,FAIL,0,1,EGG,KEW,Control,Native,Control,1.292037409,0.05041394,0.187072968,0.20447487,0.885521762,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL35,RWBL,MM-1E,1/1/2011,7/8/2011,1.200603473,1,6,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,0.137403574,-1.09611091,-0.625644849,-0.651212254,-0.621484484,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL35,RWBL,MM-1E,1/1/2011,7/12/2011,1.41220991,2,4,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,0.137403574,-1.09611091,-0.625644849,-0.651212254,-0.621484484,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL35,RWBL,MM-1E,1/1/2011,7/15/2011,1.570914739,3,3,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,0.137403574,-1.09611091,-0.625644849,-0.651212254,-0.621484484,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL36,RWBL,MM-1E,1/1/2011,7/5/2011,1.041898645,1,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.115332202,0.226802379,-0.386610197,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL36,RWBL,MM-1E,1/1/2011,7/8/2011,1.200603473,2,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.115332202,0.226802379,-0.386610197,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL36,RWBL,MM-1E,1/1/2011,7/12/2011,1.41220991,3,4,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-1.115332202,0.226802379,-0.386610197,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL36,RWBL,MM-1E,1/1/2011,7/15/2011,1.570914739,4,3,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-1.115332202,0.226802379,-0.386610197,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL36,RWBL,MM-1E,1/1/2011,7/18/2011,1.729619567,5,3,FAIL,0,1,NTLG,KEW,Control,Native,Control,-1.115332202,0.226802379,-0.386610197,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL38,RWBL,MM-1E,1/1/2011,7/5/2011,1.041898645,1,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,1.538474679,0.00631683,-0.099768615,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL38,RWBL,MM-1E,1/1/2011,7/8/2011,1.200603473,2,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,1.538474679,0.00631683,-0.099768615,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL38,RWBL,MM-1E,1/1/2011,7/12/2011,1.41220991,3,4,SURVIVE,1,1,EGG,KEW,Control,Native,Control,1.538474679,0.00631683,-0.099768615,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL38,RWBL,MM-1E,1/1/2011,7/15/2011,1.570914739,4,3,FAIL,0,1,EGG,KEW,Control,Native,Control,1.538474679,0.00631683,-0.099768615,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL4,RWBL,MM-1E,1/1/2011,6/1/2011,-0.756756074,1,4,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-0.492842938,-1.492984897,-1.486169596,4.996322769,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL4,RWBL,MM-1E,1/1/2011,6/6/2011,-0.492248027,2,5,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-0.492842938,-1.492984897,-1.486169596,4.996322769,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL4,RWBL,MM-1E,1/1/2011,6/9/2011,-0.333543199,3,3,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-0.492842938,-1.492984897,-1.486169596,4.996322769,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL5,RWBL,MM-1E,1/1/2011,6/1/2011,-0.756756074,1,4,FAIL,0,1,EGG,KEW,Control,Native,Control,0.392141179,-0.875625362,0.521721481,-0.651212254,-1.731910139,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL51,RWBL,MM-1E,1/1/2011,7/8/2011,1.200603473,1,6,FAIL,0,1,EGG,KEW,Control,Native,Control,-1.198591538,0.226802379,-0.004154754,-0.651212254,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL52,RWBL,MM-1E,1/1/2011,7/8/2011,1.200603473,1,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.051920236,-0.919722472,-1.151521084,0.20447487,-0.621484484,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL52,RWBL,MM-1E,1/1/2011,7/12/2011,1.41220991,2,4,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.051920236,-0.919722472,-1.151521084,0.20447487,-0.621484484,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL52,RWBL,MM-1E,1/1/2011,7/15/2011,1.570914739,3,3,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.051920236,-0.919722472,-1.151521084,0.20447487,-0.621484484,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL52,RWBL,MM-1E,1/1/2011,7/18/2011,1.729619567,4,3,FAIL,0,1,EGG,KEW,Control,Native,Control,-1.051920236,-0.919722472,-1.151521084,0.20447487,-0.621484484,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL55,RWBL,MM-1E,1/1/2011,7/21/2011,1.888324395,1,3,FAIL,0,1,EGG,KEW,Control,Native,Control,0.151768441,-0.390557156,0.091459107,-0.651212254,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL7,RWBL,MM-1E,1/1/2011,6/1/2011,-0.756756074,1,4,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.141926158,-0.434654266,-1.199328014,0.20447487,-1.335329548,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL7,RWBL,MM-1E,1/1/2011,6/6/2011,-0.492248027,2,5,FAIL,0,1,EGG,KEW,Control,Native,Control,-1.141926158,-0.434654266,-1.199328014,0.20447487,-1.335329548,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL8,RWBL,MM-1E,1/1/2011,6/1/2011,-0.756756074,1,4,SURVIVE,1,1,EGG,KEW,Control,Native,Control,-1.396951263,-1.09611091,-0.67345178,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL8,RWBL,MM-1E,1/1/2011,6/6/2011,-0.492248027,2,5,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-1.396951263,-1.09611091,-0.67345178,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL8,RWBL,MM-1E,1/1/2011,6/9/2011,-0.333543199,3,3,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,-1.396951263,-1.09611091,-0.67345178,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL8,RWBL,MM-1E,1/1/2011,6/13/2011,-0.121936762,4,4,FAIL,0,1,NTLG,KEW,Control,Native,Control,-1.396951263,-1.09611091,-0.67345178,0.20447487,0.171676698,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL9,RWBL,MM-1E,1/1/2011,6/1/2011,-0.756756074,1,4,SURVIVE,1,1,NTLG,KEW,Control,Native,Control,0.650811081,-1.228402239,-0.72125871,1.744711695,-1.335329548,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1E-RWBL9,RWBL,MM-1E,1/1/2011,6/6/2011,-0.492248027,2,5,FAIL,0,1,NTLG,KEW,Control,Native,Control,0.650811081,-1.228402239,-0.72125871,1.744711695,-1.335329548,-1.076933187,-0.741138805,-1.079570571,-1.069360963,1.105828178,-1.014541133,-0.123366343,1.227426298,-1.441501729,-0.609791726,-0.049630923,0.158299998,0.753139004
2011,MM1N-RWBL1,RWBL,MM-1N,1/1/2011,6/4/2011,-0.598051246,1,4,SURVIVE,1,1,EGG,KEW,Control,Native,Spray/Seed,-0.270869614,0.05041394,0.951983854,-0.651212254,0.885521762,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
2011,MM1N-RWBL1,RWBL,MM-1N,1/1/2011,6/8/2011,-0.386444808,2,4,SURVIVE,1,1,EGG,KEW,Control,Native,Spray/Seed,-0.270869614,0.05041394,0.951983854,-0.651212254,0.885521762,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
2011,MM1N-RWBL1,RWBL,MM-1N,1/1/2011,6/13/2011,-0.121936762,3,5,SURVIVE,1,1,EGG,KEW,Control,Native,Spray/Seed,-0.270869614,0.05041394,0.951983854,-0.651212254,0.885521762,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
2011,MM1N-RWBL1,RWBL,MM-1N,1/1/2011,6/17/2011,0.089669676,4,4,SURVIVE,1,1,NTLG,KEW,Control,Native,Spray/Seed,-0.270869614,0.05041394,0.951983854,-0.651212254,0.885521762,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
2011,MM1N-RWBL1,RWBL,MM-1N,1/1/2011,6/20/2011,0.248374504,5,3,FAIL,0,1,NTLG,KEW,Control,Native,Spray/Seed,-0.270869614,0.05041394,0.951983854,-0.651212254,0.885521762,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
2011,MM1N-RWBL10,RWBL,MM-1N,1/1/2011,6/8/2011,-0.386444808,1,4,FAIL,0,1,EGG,KEW,Control,Native,Spray/Seed,0.020637981,2.43165786,0.617335342,1.744711695,0.885521762,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
2011,MM1N-RWBL12,RWBL,MM-1N,1/1/2011,6/13/2011,-0.121936762,1,5,SURVIVE,1,1,NTLG,KEW,Control,Native,Spray/Seed,-1.155592923,-0.478751375,-0.004154754,-0.651212254,0.885521762,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
2011,MM1N-RWBL12,RWBL,MM-1N,1/1/2011,6/17/2011,0.089669676,2,4,SURVIVE,1,1,NTLG,KEW,Control,Native,Spray/Seed,-1.155592923,-0.478751375,-0.004154754,-0.651212254,0.885521762,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
2011,MM1N-RWBL12,RWBL,MM-1N,1/1/2011,6/20/2011,0.248374504,3,3,SURVIVE,1,1,NTLG,KEW,Control,Native,Spray/Seed,-1.155592923,-0.478751375,-0.004154754,-0.651212254,0.885521762,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
2011,MM1N-RWBL13,RWBL,MM-1N,1/1/2011,6/13/2011,-0.121936762,1,5,SURVIVE,1,1,EGG,KEW,Control,Native,Spray/Seed,-0.848349041,1.064647462,0.951983854,0.20447487,1.282102354,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
2011,MM1N-RWBL13,RWBL,MM-1N,1/1/2011,6/15/2011,-0.016133543,2,2,SURVIVE,1,1,NTLG,KEW,Control,Native,Spray/Seed,-0.848349041,1.064647462,0.951983854,0.20447487,1.282102354,0.451623111,-0.756126518,-1.079570571,-1.069360963,-0.397805347,-3.556470765,0.754408428,-0.366449999,-0.38075836,-0.814315934,-1.085142415,-0.638157395,-1.678666136
